iteration,objective,step_size
85,0.1029035664380797,1.7690118361821108
86,0.08504342611074327,0.0034088319279899507
87,0.07211095522290634,4.999992964160914
88,0.04265959191510747,0.0034202161781164133
89,0.034259409157378275,0.046733316077479894
90,0.03377043283122885,0.004163662763289573
91,0.0337399324934666,0.018447650602124888
92,0.0337099806701992,0.004163662763289573
93,0.03368068805537491,0.0186931207863598
94,0.033651455665698896,0.004159314370377559
95,0.0336224496361277,0.018830758056549685
96,0.033593418220577285,0.004152278540357177
97,0.03356449798095227,0.01904207555357166
98,0.03353540450401059,0.00414524269370693
99,0.033506392132789393,0.019141211745776467
100,0.03347732513328335,0.004140894301544673
101,0.03344833209878079,0.019230624740017035
102,0.0334192895590931,0.004133858462459601
103,0.03339032314381658,0.019450639031287346
104,0.03336115070566925,0.004126822621698022
105,0.033332053125763816,0.019542739317997014
106,0.03330290391085352,0.004122474228786008
107,0.0332738252598119,0.01964353671342295
108,0.03324468579334168,0.004115438397552492
109,0.03321561936104238,0.01986623841899672
110,0.0331863492967387,0.0041084025540782665
111,0.03315715183342267,0.019969722987593072
112,0.03312789076153347,0.0041040541675182955
113,0.033098703608352695,0.020074868497435467
114,0.033069452979356415,0.004099705773393149
115,0.0330402715596855,0.020174004654417665
116,0.033011033696511975,0.004092669923566881
117,0.03298187033621034,0.020419474565649923
118,0.032952478191636624,0.00408563410503745
119,0.03292316445468336,0.020527307529121176
120,0.0328937827812522,0.004081285710912304
121,0.03286447345516034,0.020635140499694227
122,0.032835097557127296,0.0040742498808919204
123,0.03280579817839975,0.020891994894907215
124,0.03277626102379426,0.004067214018361567
125,0.032746800982430636,0.021006863703242812
126,0.032717269190573654,0.004062865616384865
127,0.03268780799941697,0.021121732588485077
128,0.03265827881445917,0.004055829786364481
129,0.03262882022761678,0.02138831023380119
130,0.03259912108284495,0.004048793941677124
131,0.032569497961642845,0.021514563372986316
132,0.03253979155800129,0.004044445542413067
133,0.03251016020496985,0.02163378055061166
134,0.03248045426995251,0.004037409717531594
135,0.03245082391028503,0.021920439443500347
136,0.0324209323531682,0.004030373897325657
137,0.03239111840401026,0.022049379960089807
138,0.03236122118463548,0.00402602551319195
139,0.03233139806770447,0.022179981382129926
140,0.03230149241107823,0.004021677090659605
141,0.03227166051046253,0.022313270273788398
142,0.032241743268399084,0.004014641245508872
143,0.032211901175228715,0.022618349204213135
144,0.032181786446001975,0.0040076054431459306
145,0.03215174599962817,0.02275598649738493
146,0.03212161676314817,0.004003257016687808
147,0.03209156551304784,0.022900659770245906
148,0.03206141606669057,0.003996221164435276
149,0.03203134594324989,0.023224158728392248
150,0.03200098751429752,0.003989185371886779
151,0.03197070269305749,0.023368831459460074
152,0.0319403254829377,0.003984836964484785
153,0.03191002694109569,0.023527576185128865
154,0.03187962103039585,0.003977801142315957
155,0.03184929015893294,0.023862459585394874
156,0.0318186670142448,0.003970765290063425
157,0.03178811841376967,0.024029901111377663
158,0.031757457020995195,0.0039664168778089015
159,0.03172687433867006,0.02418161003468352
160,0.031696192464900096,0.003959381061242361
161,0.03166559342695854,0.02456036905797467
162,0.031634654327823315,0.003952345223656802
163,0.031603798702007274,0.0247207749508922
164,0.03157283629070479,0.003947996843448874
165,0.03154195651587435,0.024902288376549286
166,0.03151095028838799,0.0039409609872705625
167,0.031480024666764354,0.025285395879936945
168,0.03144876523286058,0.0039339251536107825
169,0.0314175858225823,0.025478293287570383
170,0.03138627351529728,0.003929576754060344
171,0.03135504236838372,0.025652770849770377
172,0.03132369959739565,0.003925228354796288
173,0.031292435057866476,0.025845668315608344
174,0.03126103942090969,0.003918192513284952
175,0.031229728253996232,0.026272651929426127
176,0.031198044855374682,0.003911156690366368
177,0.03116644538744306,0.026476933658381028
178,0.031134707636578867,0.003904120848855032
179,0.031103049566229928,0.026919649626354545
180,0.031071012176589648,0.003895424070596179
181,0.03103905969473421,0.02730544466091808
182,0.031006785693752807,0.0038883882195567786
183,0.03097460025993317,0.027613210884561687
184,0.03094217433303,0.003881352399814216
185,0.03090983625393435,0.028019086971705583
186,0.0308771629653381,0.00387431656055215
187,0.0308445767580169,0.02834527335760921
188,0.030811738600038795,0.003869968178844708
189,0.03077898920987811,0.028482910632651633
190,0.030746176652310327,0.003865619763591157
191,0.030713454329520055,0.02882048123103285
192,0.030680470027846168,0.003858583923865716
193,0.030647577727430285,0.029270233154214106
194,0.03061431501414238,0.0038515481060860425
195,0.03058114504886561,0.029630572193607593
196,0.0305476968404993,0.003844512253083753
197,0.03051434106495052,0.03010578008337472
198,0.030480596716581678,0.0038374764216732435
199,0.030446948768959998,0.030495923411071074
200,0.030412998379986768,0.00382877963602621
201,0.03037914361930108,0.031216601617185286
202,0.030344670989587385,0.003821743797690894
203,0.03031029457480711,0.03142088331530672
204,0.030275805696581788,0.0038173953724459043
205,0.030241412199536064,0.031806678224573504
206,0.030206732352976457,0.0038103595280449282
207,0.030172151530453557,0.03240813926091393
208,0.0301370812431073,0.0038033237308208964
209,0.03010210937849889,0.032821051084364686
210,0.030066833414845586,0.0037962878575493464
211,0.03003165700611631,0.03346370057084622
212,0.02999596165888034,0.00378925205090664
213,0.02996036940734339,0.03391179168956914
214,0.029924444916052565,0.0037849036627377666
215,0.029888626767453314,0.03416161030418795
216,0.02985266618629946,0.00378055525412264
217,0.029816808630713995,0.03462108533733161
218,0.029780614470575922,0.0037735194351298344
219,0.029744529022755404,0.03535749636531005
220,0.029707854663309653,0.003766483582877302
221,0.029671285703364764,0.03584677572947677
222,0.029634362270143128,0.003759447739226083
223,0.029597550775834605,0.03664548253974134
224,0.029560101222343226,0.0037507509655333774
225,0.029522768725118807,0.03750814637038181
226,0.02948474652580819,0.003743715141401661
227,0.029446842745759115,0.03804565060160785
228,0.02940855296929735,0.003736679284759975
229,0.029370382913401452,0.0389776461609639
230,0.029331476373209604,0.003729643453063085
231,0.029292691013657335,0.03956938421824099
232,0.02925348449011358,0.003725295052762888
233,0.029214399848088744,0.03995517922578745
234,0.029175084125575956,0.003720946623592119
235,0.02913588922072672,0.040572372705363374
236,0.029096258654309183,0.003713910774052233
237,0.029056756672481157,0.04165172882458244
238,0.029016414780293306,0.00370687499299469
239,0.028976203264199057,0.04233121883831848
240,0.028935513248377488,0.003699839143454804
241,0.02889495679494908,0.043508684702530664
242,0.02885349318282658,0.003691142355272118
243,0.028812167507073893,0.04474575931143318
244,0.02876989525579014,0.0036841064712593704
245,0.02872776416137709,0.04556288565733878
246,0.028685059004301176,0.0036770706992665173
247,0.02864250201742803,0.04692621349053863
248,0.028598909287356967,0.0036700348578645684
249,0.028555469217472623,0.04784413797350813
250,0.02851138804223553,0.0036656864902513374
251,0.02846745951679591,0.04839737479499341
252,0.028423208740107175,0.003661338008368943
253,0.028379110928755075,0.04937055896258367
254,0.028334340953258316,0.003654302166503619
255,0.0282897320192165,0.05098908049134687
256,0.02824391853513657,0.003647266396473655
257,0.028198275373438525,0.052099902008990964
258,0.028151866736940822,0.0036402305104980184
259,0.028105626754941625,0.053890211615940396
260,0.02805807465114027,0.003633194696003755
261,0.02801070220321912,0.0551711626011739
262,0.027962452355238244,0.0036288463014828385
263,0.02791438505635212,0.05588045664769917
264,0.02786591625737854,0.003624497885016155
265,0.02781763543070277,0.057257856017142554
266,0.027768418292990787,0.0036174620956436815
267,0.027719397249834844,0.059442658927469014
268,0.027668810476718417,0.00361042622237213
269,0.02761842442344841,0.06103137540677191
270,0.027566971862046572,0.003603390377971154
271,0.027515728222101597,0.06351690963475706
272,0.027462727695887208,0.0035946935785838964
273,0.027409950327378658,0.06647598983191295
274,0.027355072416148634,0.003587657719979321
275,0.027300436258746143,0.06827768542777835
276,0.027244630699074884,0.003580621933782867
277,0.027189072739251058,0.07167244604292419
278,0.027131144374383864,0.0035735860751782917
279,0.0270734809122014,0.07384855215975207
280,0.027014414904069563,0.0035692376978600027
281,0.026955629386832554,0.07537497303623494
282,0.02689595643845633,0.003564889275791035
283,0.02683656631820892,0.07776674483569627
284,0.026775660705180088,0.003557853466612676
285,0.02671504994923462,0.0822170667982463
286,0.026651428327413133,0.003550817652009024
287,0.026588128838109796,0.0851875315803752
288,0.02652296048867552,0.003543781807608048
289,0.026458133818777194,0.09050154384305134
290,0.02638977541445618,0.0035350849940171897
291,0.026321789807091756,0.09661157568518984
292,0.026249776581385324,0.0035280491491528386
293,0.02617817793689517,0.10087168787048874
294,0.02610395605155071,0.003521013319882212
295,0.026030172762303513,0.10840299508636957
296,0.025951530844793527,0.0035139774720188326
297,0.025873386043788214,0.11404485684065543
298,0.025791810048932384,0.0035069416393951913
299,0.025710768684889838,0.12361629298152074
300,0.025623696964463885,0.0034982448427205793
301,0.02553723310302764,0.135986405889714
302,0.025443013022550864,0.0034912090447467917
303,0.02534951030942793,0.1444031427325519
304,0.02525110779569824,0.0034841731719386163
305,0.025153487787748025,0.16106751908322373
306,0.0250457249473107,0.003477137329500529
307,0.024938901973663417,0.1738619280287355
308,0.024824768702111005,0.0034727889695618614
309,0.02471169626458885,0.1824303774648473
310,0.024594248195037804,0.0034684405316127856
311,0.024477929498980415,0.19863093003470164
312,0.024352675060129256,0.0034614046742213423
313,0.024228712010609086,0.23119781768022485
314,0.024086240020718228,0.0034543688931637988
315,0.023945446794468247,0.26018139406414914
316,0.023789105287633935,0.003447333035772356
317,0.02363479908184024,0.31634851509068757
318,0.023450026585268326,0.0034386362378846123
319,0.023268117191305247,0.41764015921278375
320,0.023032256253516827,0.0034316003824560576
321,0.022801105708618388,0.5162262525286894
322,0.022521448518681247,0.003424564571028427
323,0.022248498960432427,0.8018578280587033
324,0.02183549860874587,0.0034175287322297365
325,0.021437369796030715,1.3766342923114756
326,0.020779055148929776,0.00341318035323494
327,0.02015951943041871,2.1885441685589293
328,0.01923125248845874,0.0034088319279899507
329,0.01838466616326069,0.6741786412941226
330,0.018130131728864383,0.008435158696247197
331,0.01806181195036368,0.005091310033152209
332,0.01801205834981157,0.008508838935892746
333,0.017975298325962518,0.005111391061646913
334,0.01794794093731513,0.008600939281270316
335,0.01792712445227378,0.0051482311999530555
336,0.01791106039623509,0.008738576622368821
337,0.017898255347428664,0.005199142959724333
338,0.017887850871679354,0.008903330651185218
339,0.017879057613960584,0.00525171578246662
340,0.01787146679579056,0.009069111234422448
341,0.017864659567121088,0.005295591735485803
342,0.017858450081101828,0.00919536432521749
343,0.01785261678233721,0.005322708562771656
344,0.017847075710419668,0.00928208987628402
345,0.0178417120511698,0.005336780247007463
346,0.017836490317148346,0.009330314164474059
347,0.017831352955604843,0.0053411286489841656
348,0.017826284349437716,0.00936715431801994
349,0.017821252908784578,0.0053411286489841656
350,0.017816256937750907,0.009392610127548842
351,0.01781127706004826,0.005336780247007463
352,0.017806315347708726,0.009418066104126141
353,0.017801358685797034,0.005334092819250163
354,0.01779641328742802,0.009426762977884414
355,0.017791471692798405,0.0053297444272649
356,0.01778653661408354,0.009447870433826689
357,0.01778160033960031,0.00532539600940809
358,0.017776669435918876,0.009456567251343325
359,0.01777173835806576,0.005322708562771656
360,0.017766812612038548,0.009470638998349806
361,0.017761885173366528,0.005318360167896753
362,0.01775696144116527,0.00948202322006907
363,0.017752037004921523,0.0053156727411755944
364,0.017747116091976912,0.009486371605988673
365,0.01774219559100918,0.005311324355255992
366,0.01773727927950842,0.009511827482037025
367,0.017732358177177082,0.005304288513744655
368,0.017727441126296015,0.009530247484064074
369,0.01772252065106589,0.005299940133536727
370,0.01771760472551644,0.009541631750820402
371,0.017712686843569362,0.005295591735485803
372,0.017707773242391287,0.009560051844598086
373,0.017702856679084663,0.005288555879307491
374,0.01769794341912988,0.009582820307488513
375,0.01769302606812751,0.005281520071055883
376,0.017688113234052623,0.009608276280780405
377,0.017683194905264793,0.005274484233006949
378,0.017678281424161026,0.00963104469956052
379,0.017673363096671276,0.005270135855225285
380,0.017668449206002856,0.009638080563017626
381,0.017663534707970736,0.0052657874272676475
382,0.017658623844370037,0.009656500633527021
383,0.01765370968327392,0.005263099991481799
384,0.01764880006256031,0.009660849027761556
385,0.01764389058390069,0.0052587515887553395
386,0.017638984368983417,0.009681956521816089
387,0.01763407477921309,0.005251715765836756
388,0.017629168996100494,0.00970907336145204
389,0.017624257989261594,0.0052446799243254195
390,0.01761935113792961,0.009730180795339159
391,0.01761444012264701,0.005240331525061363
392,0.017609533569753033,0.009741565017808181
393,0.01760462540407747,0.005237644098053822
394,0.017599720810227492,0.009745913446978949
395,0.017594816469318257,0.0052332957084948225
396,0.017589916132078623,0.009771369405713257
397,0.017585010595500324,0.005226259849140489
398,0.017580109691518686,0.009796825302494249
399,0.01757520336570864,0.00522191146893256
400,0.017570301468130843,0.009801173773062683
401,0.01756539912012758,0.0052175630297703526
402,0.01756050132534641,0.009826629624916003
403,0.017555597791402366,0.0052105271846196195
404,0.017550699381897614,0.00985374643464524
405,0.017545794868204036,0.005203491357775257
406,0.01754089484146351,0.00987485395981962
407,0.017535990251988837,0.005199142959724333
408,0.017531090510586034,0.009886238228538837
409,0.017526188405118978,0.005196455519726324
410,0.017521290953406852,0.009894934999805278
411,0.017516392112261303,0.005192107103546022
412,0.0175114974296253,0.009916042511239433
413,0.017506598505063857,0.005185071340331476
414,0.017501704095683634,0.009945846753864881
415,0.01749680290263326,0.0051780354841531664
416,0.017491906837808085,0.009972963646566446
417,0.017487005206615978,0.005169338687764936
418,0.017482106909479742,0.01000545545334112
419,0.01747720236763682,0.005162302833549511
420,0.017472301746119107,0.010028223913872892
421,0.017467397189543613,0.005155267033612836
422,0.017462495945736796,0.010053679796096298
423,0.01745758954885824,0.005150918642663711
424,0.01745268821886121,0.010065064045186622
425,0.017447784223907324,0.0051482311999530555
426,0.017442885253107613,0.01007644828353575
427,0.017437984189270523,0.0051438828260971705
428,0.017433087044551026,0.010094868356294416
429,0.017428186386029706,0.005139534395713269
430,0.017423290238397716,0.010113288441757167
431,0.017418390772112657,0.005132498561590114
432,0.017413494832456043,0.010147441119442054
433,0.017408592308375753,0.005125462730356597
434,0.01740369330764017,0.010165861180137003
435,0.01739879089749625,0.005121114286055478
436,0.017393893172121012,0.010184281222062204
437,0.017388991491843628,0.005118426848020358
438,0.01738409441942404,0.010186968665985991
439,0.017379197204094383,0.005114078433802946
440,0.017374304578529426,0.010221121379533864
441,0.01736940482774154,0.005107042676940443
442,0.01736450857582117,0.010239541452292528
443,0.017359609188582842,0.0051026942627230305
444,0.017354713945253227,0.010257961476374734
445,0.017349815361552768,0.0050956584583972
446,0.017344920686750562,0.010294801655151797
447,0.017340018044282014,0.005088622606144667
448,0.017335119936221235,0.010317570146980402
449,0.01733021713822838,0.005084274132972973
450,0.017325318454713974,0.010328954342541738
451,0.01732041786011421,0.00508158676595585
452,0.017315521724656707,0.010340338597520732
453,0.01731062346826966,0.00507723838835118
454,0.017305729743587243,0.01036579449805051
455,0.017300830609400783,0.005070202547412607
456,0.017295935725421267,0.010399947192828635
457,0.017291033810448057,0.005061505671582058
458,0.017286135463198533,0.010436787327318387
459,0.017281229546073622,0.00505446983018011
460,0.01727632763865371,0.010459555818152638
461,0.017271421066544185,0.005047434037631613
462,0.01726651906493858,0.010499083325152411
463,0.017261608214300613,0.005040398185379081
464,0.017256701595917842,0.01051750340743914
465,0.01725179088741482,0.005036049758920958
466,0.017246885485049317,0.010540271943555054
467,0.017241974652641098,0.00502901398542859
468,0.01723706861799211,0.01057711200321042
469,0.017232153694219182,0.00502197817278783
470,0.01722724413269617,0.010606916302077503
471,0.017222327893561606,0.005013281341640356
472,0.01721741545596411,0.010652453255474018
473,0.017212493448227627,0.005006245488924448
474,0.01720757488134581,0.010666524980998102
475,0.017202653862302308,0.00500355805920426
476,0.01719773780561801,0.010682257576109879
477,0.017192818684352882,0.004999209706367393
478,0.01718790341457233,0.010703365086153906
479,0.017182984175975514,0.004994861252538209
480,0.017178069074650765,0.010721785130041996
481,0.01717315028634426,0.004992173810577309
482,0.01716823610164148,0.010730481931282758
483,0.017163320724934664,0.0049878253880449655
484,0.01715840926206531,0.010760286229686467
485,0.017153491681344963,0.0049807896228675295
486,0.017148578208895662,0.01079712636613911
487,0.017143656945185843,0.004973753758374287
488,0.01713873948301317,0.010822582296752592
489,0.017133816381400525,0.004969405385731533
490,0.01712889867509816,0.01084535073990474
491,0.01712397612259776,0.00496236952123829
492,0.017119057110632507,0.010882190896913023
493,0.01711412977434658,0.00495533373504184
494,0.017109207861216082,0.010919031004031719
495,0.01710427719098226,0.004946636948931431
496,0.017099350922961328,0.010964567943797396
497,0.01709441420563046,0.004939601124049957
498,0.017089481988736947,0.010990023848716328
499,0.017084544655935494,0.0049325652448897386
500,0.0170796109894509,0.01103121238685929
501,0.017074668352047753,0.00492552940730418
502,0.017069730133510857,0.011061016688152639
503,0.017064785152848826,0.004921181029522517
504,0.017059845061224002,0.011075088371638685
505,0.017054901651343837,0.004916832608489685
506,0.01704996358222129,0.011109241052676588
507,0.017045017765847534,0.004909796750348485
508,0.017040075733842995,0.011141732792291439
509,0.017035126613710937,0.004902760933781943
510,0.017030182344659514,0.011182921328008136
511,0.017025228014330505,0.004895725125066961
512,0.0170202790884715,0.011217074016147837
513,0.017015321814385892,0.004891376742896143
514,0.017010369465985553,0.01122679730672187
515,0.017005414910347037,0.0048870282954190025
516,0.01700046565510879,0.011265298381884918
517,0.016995507204750036,0.004879992445129358
518,0.016990553318396787,0.011302138520300448
519,0.01698559151140209,0.0048729566151089745
520,0.01698063328662663,0.011338978665068025
521,0.016975667651184582,0.0048659207726708875
522,0.01697070556366887,0.011375818791242845
523,0.016965735442031088,0.004858884981444913
524,0.016960770154395493,0.01142135571819505
525,0.016955794695903907,0.004850188169244182
526,0.01695082270932333,0.011465231694659513
527,0.016945840611317,0.004843152358566308
528,0.016940864060526056,0.011506420221597903
529,0.016935877583011526,0.004836116496035953
530,0.01693089555838983,0.011543260384958232
531,0.016925905427919198,0.004829080646496066
532,0.01692091939395869,0.011584448886202069
533,0.016915923944159233,0.004824732264038867
534,0.01691093338455824,0.01159583313482902
535,0.016905940772236373,0.004820383869913722
536,0.016900952531896003,0.011632673266142752
537,0.01689595580957439,0.004813348051384291
538,0.016890964038472955,0.011680897621602012
539,0.016885961078002866,0.004806312181752138
540,0.016880962177680987,0.011713389386161658
541,0.016875956402470645,0.00479927635126838
542,0.016870954888943943,0.011765962162940131
543,0.01686594154833207,0.004790579556379663
544,0.01686093205189333,0.011814186557547787
545,0.016855911256919272,0.004783543712905438
546,0.016850895866038336,0.011855375091410984
547,0.016845870343530807,0.004776507888023964
548,0.016840849898077444,0.011899251014237075
549,0.016835818589633088,0.004769472044549739
550,0.016830792799394315,0.011944787988938988
551,0.016825755780856606,0.004760775263864623
552,0.01682072374293725,0.012007083995087944
553,0.016815676362852437,0.004753739410862333
554,0.016810634233362414,0.012036888286853228
555,0.016805585430293167,0.004746703589156882
556,0.0168005407792292,0.012096496949143963
557,0.016795482702654102,0.004739667747931927
558,0.01679042825083822,0.012126301242872136
559,0.016785368000579354,0.004735319365011352
560,0.016780311814809892,0.012151757102113636
561,0.016775250066623195,0.004730970948544668
562,0.016770193695752108,0.012185909813235243
563,0.016765128809859045,0.004723935106856338
564,0.0167600694879333,0.01224820585096742
565,0.016754995010487887,0.0047168992871137756
566,0.016749924881846033,0.012278010177955323
567,0.016744848487169086,0.004712550882710808
568,0.016739776441216242,0.01230781445112785
569,0.016734698296212956,0.004705515034847429
570,0.01672962418537657,0.012371771444950056
571,0.016724534927728445,0.004698479208003067
572,0.016719450724178093,0.012408611624940247
573,0.016714358189397257,0.004691443374806664
574,0.016709269908817125,0.012468220216785748
575,0.016704167784465963,0.004682746583843725
576,0.016699070140219624,0.012530516245739618
577,0.016693957436621894,0.004675710739906124
578,0.016688850059755737,0.012571704746983454
579,0.016683732881078998,0.004668674900821052
580,0.016678620483216073,0.012631313425904053
581,0.01667349381664263,0.0046616390588463405
582,0.016668372007652938,0.012675189343414234
583,0.016663240005730495,0.004654603227722214
584,0.016658112713051676,0.01273479792255565
585,0.016652971145113268,0.00464590644103904
586,0.01664783456695143,0.012805790941853837
587,0.01664268053619966,0.004638870605879746
588,0.016637531750907923,0.01284263095797165
589,0.016632374296424564,0.00463452220661569
590,0.016627221814508535,0.012872435265153664
591,0.016622062742199115,0.004627486378558197
592,0.016616908395079826,0.012950463957878654
593,0.016611735014567065,0.004620450553676724
594,0.01660656676079792,0.01298461669833421
595,0.016601390907899874,0.00461610216076471
596,0.016596219476582134,0.0130171083714296
597,0.016591041050508445,0.004609066327568305
598,0.016585867423313607,0.013099485449501421
599,0.01658067424070797,0.004602030470176863
600,0.01657548499383926,0.013129289781164857
601,0.0165702902681799,0.0045976820713761815
602,0.016565099248596272,0.013166129931534716
603,0.016559900087147014,0.0045906462381797766
604,0.016554706598809563,0.013251194272741705
605,0.01654949213860735,0.0045836103942421755
606,0.016544282272028102,0.013280998577497458
607,0.01653906620801358,0.004579261997404383
608,0.016533854737052406,0.013322187331188288
609,0.01652863359587157,0.0045722261681337565
610,0.016523418166247403,0.013404564266229753
611,0.01651818237797117,0.004565190342325534
612,0.016512951393737214,0.013441404497036291
613,0.01650771230868117,0.0045608419566923126
614,0.016502477904668102,0.013478244660396618
615,0.016497235074553623,0.004556493542938276
616,0.016491997726847108,0.013519433084843175
617,0.016486750553631718,0.004549457698537299
618,0.016481508655876557,0.013604497695413397
619,0.01647624633390432,0.004542421885433161
620,0.016470988136431323,0.013641337670419928
621,0.01646572215018026,0.004538073468966478
622,0.016460461051383175,0.013682526322082299
623,0.016455190160873344,0.0045310376194265915
624,0.01644992519688239,0.013774626666996494
625,0.016444637527196316,0.004524001812960877
626,0.01643935438391982,0.013808779401849765
627,0.01643406399110389,0.004519653410411412
628,0.016428778522573014,0.013857003732364231
629,0.01642348210280353,0.004512617582640299
630,0.016418190398711206,0.013939380735138285
631,0.016412878611179443,0.004505581733100413
632,0.01640757245603766,0.013994640975646434
633,0.016402253190853956,0.004498545889449193
634,0.01639693872741003,0.01407266964221349
635,0.016391605396173292,0.004489849113043841
636,0.016386277524707577,0.014169118348742855
637,0.016380926369135643,0.0044828132818103255
638,0.01637557939473612,0.014210306939774441
639,0.016370224131673668,0.004478464873195198
640,0.016364872915352643,0.01425418279001541
641,0.01635951224025271,0.004471429033933133
642,0.01635415674323452,0.014354980023995215
643,0.016348776344518166,0.004464393197560708
644,0.016343401553511088,0.014398856045496752
645,0.0163380161334739,0.004460044801472673
646,0.016332636789831764,0.014447080477753293
647,0.016327245636913443,0.004453008959961336
648,0.016321860255182587,0.01454787773500139
649,0.016316450002828446,0.004445973130690711
650,0.01631104487142577,0.014596102074580543
651,0.01630562888905424,0.004441624738991829
652,0.016300217843245993,0.014639977888099377
653,0.016294796833653133,0.004434588903832535
654,0.016289381465447842,0.014752159363427343
655,0.01628393842309568,0.0044275530623211976
656,0.01627850054431,0.014793347758076572
657,0.016273053329963212,0.004423204663057141
658,0.016267611796966425,0.014852956488386283
659,0.016262156584104702,0.004416168836212779
660,0.016256705769254913,0.014949405189776742
661,0.016251232261651195,0.004409132996200956
662,0.016245763518527318,0.015016049532132692
663,0.016240279927915623,0.0044047846120672494
664,0.016234800500798233,0.015045853795027403
665,0.016229315244791976,0.004400436204665256
666,0.016223835776779837,0.015123882627716113
667,0.016218337977171184,0.004393400364190058
668,0.01621284452860902,0.015208947287139793
669,0.016207331522622635,0.004386364530993653
670,0.01620182320655792,0.015291324203411514
671,0.016196295350678704,0.004379328689482317
672,0.01619077327899628,0.01538342476590407
673,0.016185228901841674,0.004372292854895786
674,0.01617968981489199,0.015465801782527742
675,0.016174131643537502,0.004363596071211641
676,0.0161685779218585,0.0155990905446773
677,0.016162992097310883,0.004356560234089458
678,0.01615741142807263,0.01564731492190534
679,0.01615182052245491,0.004352211841177444
680,0.016146234314602305,0.015709610920379733
681,0.016140634244342034,0.0043451760004158645
682,0.016135039390005636,0.015833176515971267
683,0.016129414815112934,0.0043381401652565705
684,0.016123795152718813,0.01589547254238948
685,0.016118161753494724,0.004333791772344556
686,0.01611253329382975,0.015948045524151633
687,0.016106893103251942,0.00432675593083322
688,0.01610125889779378,0.01608837022545184
689,0.01609558963175442,0.004319720095210551
690,0.016089926842314726,0.016145291474011884
691,0.016084250889777565,0.004315371704724802
692,0.016078580211502467,0.016207587345622408
693,0.016072895598116192,0.004308335866389487
694,0.016067216312876886,0.016345224632905525
695,0.016061503774781858,0.004301300024878151
